0,0,0.1
0,1,0.1
0,2,0.1
0,3,0.1
0,4,0.075
0,5,0.075
0,6,0.075
0,7,0.075
0,8,0.075
0,9,0.075
0,10,0.075
1,0,0.1
1,1,0.1
1,2,0.1
1,3,0.1
1,4,0.075
1,5,0.075
1,6,0.075
1,7,0.075
1,8,0.075
1,9,0.075
1,10,0.075
2,0,0.1
2,1,0.1
2,2,0.1
2,3,0.1
2,4,0.1
2,5,0.1
2,6,0.1
2,7,0.1
2,8,0.1
2,9,0.1
2,10,0.1
3,0,0.1
3,1,0.1
3,2,0.1
3,3,0.1
3,4,0.1
3,5,0.1
3,6,0.1
3,7,0.1
3,8,0.075
3,9,0.075
3,10,0.075
4,0,0.1
4,1,0.1
4,2,0.1
4,3,0.075
4,4,0.075
4,5,0.075
4,6,0.075
4,7,0.075
4,8,0.075
4,9,0.075
4,10,0.075
5,0,0.075
5,1,0.075
5,2,0.075
5,3,0.075
5,4,0.075
5,5,0.075
5,6,0.075
5,7,0.075
5,8,0.075
5,9,0.075
5,10,0.075
6,0,0.1
6,1,0.1
6,2,0.1
6,3,0.1
6,4,0.1
6,5,0.1
6,6,0.1
6,7,0.1
6,8,0.1
6,9,0.1
6,10,0.1
7,0,0.1
7,1,0.1
7,2,0.1
7,3,0.1
7,4,0.1
7,5,0.1
7,6,0.1
7,7,0.1
7,8,0.1
7,9,0.1
7,10,0.1
8,0,0.075
8,1,0.175
8,2,0.075
8,3,0.075
8,4,0.075
8,5,0.075
8,6,0.075
8,7,0.075
8,8,0.075
8,9,0.075
8,10,0.075
9,0,0.075
9,1,0.075
9,2,0.075
9,3,0.1
9,4,0.2
9,5,0.075
9,6,0.075
9,7,0.075
9,8,0.075
9,9,0.075
9,10,0.075
10,0,0.1
10,1,0.1
10,2,0.075
10,3,0.075
10,4,0.075
10,5,0.075
10,6,0.075
10,7,0.075
10,8,0.075
10,9,0.075
10,10,0.075
11,0,0.1
11,1,0.1
11,2,0.1
11,3,0.1
11,4,0.1
11,5,0.075
11,6,0.075
11,7,0.075
11,8,0.075
11,9,0.075
11,10,0.075
12,0,0.1
12,1,0.1
12,2,0.1
12,3,0.1
12,4,0.1
12,5,0.1
12,6,0.1
12,7,0.1
12,8,0.1
12,9,0.1
12,10,0.1
13,0,0.1
13,1,0.1
13,2,0.1
13,3,0.1
13,4,0.1
13,5,0.1
13,6,0.1
13,7,0.075
13,8,0.075
13,9,0.075
13,10,0.075
14,0,0.1
14,1,0.1
14,2,0.1
14,3,0.1
14,4,0.1
14,5,0.1
14,6,0.1
14,7,0.1
14,8,0.1
14,9,0.1
14,10,0.075
15,0,0.1
15,1,0.075
15,2,0.075
15,3,0.075
15,4,0.075
15,5,0.075
15,6,0.075
15,7,0.075
15,8,0.075
15,9,0.075
15,10,0.075
16,0,0.1
16,1,0.1
16,2,0.1
16,3,0.1
16,4,0.1
16,5,0.125
16,6,0.1
16,7,0.1
16,8,0.1
16,9,0.1
16,10,0.075
17,0,0.1
17,1,0.1
17,2,0.1
17,3,0.075
17,4,0.075
17,5,0.075
17,6,0.075
17,7,0.075
17,8,0.075
17,9,0.075
17,10,0.075
18,0,0.1
18,1,0.075
18,2,0.075
18,3,0.075
18,4,0.075
18,5,0.075
18,6,0.075
18,7,0.075
18,8,0.075
18,9,0.05
18,10,0.1
19,0,0.125
